rel	query_id	entity	inlink	outlink	pg_count
0	QALD2_tr-59	T._D._(mascot)	19	6	6402
2	QALD2_tr-59	Jimmy_Wilson_(footballer,_born_1916)	19	3	215
0	QALD2_tr-59	David_Courtney	30	30	3852
0	QALD2_tr-59	Faces_of_Jim	54	27	1075
0	QALD2_tr-59	The_Sunday_Edition_(CBC_Radio)	19	19	1287
0	QALD2_tr-59	Late_Night_with_Jimmy_Fallon	174	714	139925
2	QALD2_tr-59	Jimmy_Gray_(GAA)	24	5	421
2	QALD2_tr-59	Jimmy_D'Aquisto	21	22	2939
0	QALD2_tr-59	Jimmy_Stanton	20	3	473
0	QALD2_tr-59	Robert_Vito	10	3	2771
0	QALD2_tr-59	Jimi_Tenor	29	50	10554
0	QALD2_tr-59	Jim_Roberts_(ice_hockey,_born_1940)	48	60	9893
2	QALD2_tr-59	Jimmy_Havoc	37	8	30695
2	QALD2_tr-59	Jimmy_Morris_(hurler)	14	1	490
0	QALD2_tr-59	Vika_Lusibaea	29	6	620
0	QALD2_tr-59	Veronika_Vařeková	46	20	4264
2	QALD2_tr-59	Jimmy_O'Connell_(hurler)	26	4	103
0	QALD2_tr-59	Blue_Riddim_Band	33	3	1285
0	QALD2_tr-59	Jimmy_Williams_(cornerback,_born_1984)	56	20	2599
0	QALD2_tr-59	Mike_Daly	88	31	5173
0	QALD2_tr-59	Steve_Laine	35	2	703
0	QALD2_tr-59	Jim_Allin	18	3	419
0	QALD2_tr-59	Jimmy_Kennedy_(American_football)	79	22	4307
0	QALD2_tr-59	Owen_Hall	56	35	1554
0	QALD2_tr-59	BeyWarriors:_BeyRaiderz	25	17	20639
0	QALD2_tr-59	Wikimedia_UK	52	23	3549
0	QALD2_tr-59	When_Louis_Met...	44	15	37536
2	QALD2_tr-59	Jimmy_Kelly_(Carrickshock_hurler)	25	0	327
0	QALD2_tr-59	Russ_Regan	41	18	2756
2	QALD2_tr-59	Jimmy_Cooney_(hurler)	42	23	639
0	QALD2_tr-59	Raising_Hope_(season_1)	77	4	9975
2	QALD2_tr-59	Jimmy_Foster_(racing_driver)	19	9	741
0	QALD2_tr-59	Jimmy_Bond	23	11	8668
0	QALD2_tr-59	You're_the_Worst	48	37	244969
0	QALD2_tr-59	Jimmy_Lanigan	24	8	368
0	QALD2_tr-59	Hoodie_Allen	85	77	157861
0	QALD2_tr-59	The_Fabulous_Counts	17	8	2318
0	QALD2_tr-59	Black_Condor	66	58	21947
0	QALD2_tr-59	Charlie_Rice	23	8	658
2	QALD2_tr-59	Jimmy_Five	30	14	4463
2	QALD2_tr-59	Jimmy_DuBose	53	19	2327
2	QALD2_tr-59	Jimmy_Ye_Liang_Jun	3	2	2025
0	QALD2_tr-59	Jimmy_Duggan_(hurler)	24	2	329
2	QALD2_tr-59	Jimmy_Tobin	17	3	342
2	QALD2_tr-59	Jimmy_Snuka	224	255	331005
0	QALD2_tr-59	Jimmy_Phelan_(hurler)	43	7	290
2	QALD2_tr-59	Jimmy_Kennedy_(Cork_hurler)	34	16	369
0	QALD2_tr-59	Jimmy_Dickinson_(footballer,_born_1899)	29	1	379
0	QALD2_tr-59	Brothers_Grimm_(album)	21	7	2183
0	QALD2_tr-59	Tim_Johnson_(songwriter)	23	65	5984
0	QALD2_tr-59	Jimmy_Jones_(basketball)	44	18	2654
0	QALD2_tr-59	Rising_Stars_Philippines	39	3	2178
2	QALD2_tr-59	Jimmy_Walker_(basketball)	73	40	39482
0	QALD2_tr-59	Jimmy_Hunter	37	6	864
0	QALD2_tr-59	The_Osmonds_(TV_series)	45	8	5005
0	QALD2_tr-59	Batwing_(DC_Comics)	48	34	229732
2	QALD2_tr-59	Jimmy_Cavallo	58	8	2335
0	QALD2_tr-59	Winner_Takes_All_(game_show)	22	13	3256
2	QALD2_tr-59	Jimmy_Rayl	31	21	3106
0	QALD2_tr-59	Jimmy_Cliff_(album)	19	15	9694
0	QALD2_tr-59	Four_Star_Revue	114	36	1654
0	QALD2_tr-59	Stuff_the_Chinatown_Kid	23	14	3801
0	QALD2_tr-59	Jimmy_Crampton_(hurler)	19	1	281
0	QALD2_tr-59	The_Most_Important_People	23	7	641
0	QALD2_tr-59	Hotel_GB	29	9	5592
2	QALD2_tr-59	Jimmy_Carter	513	4454	2327434
0	QALD2_tr-59	Ron_Troupe	56	22	6337
0	QALD2_tr-59	Carouselambra	36	13	14467
0	QALD2_tr-59	Austin_Idol	53	58	18505
0	QALD2_tr-59	Spender	24	43	15467
0	QALD2_tr-59	El_Mirage_(album)	38	13	3419
0	QALD2_tr-59	Chris_Spencer_(actor)	47	32	13296
0	QALD2_tr-59	Monk_Metcalf	21	15	12594
0	QALD2_tr-59	Jimmy_London_(reggae_singer)	33	12	2089
0	QALD2_tr-59	Jules_Shear	90	87	14654
0	QALD2_tr-59	Jimmy_Attre	18	5	790
0	QALD2_tr-59	Jimmy_Jones_(comedian)	8	5	3954
2	QALD2_tr-59	Jimmy_Graham	60	85	159647
2	QALD2_tr-59	Jimmy_Coogan	34	5	589
0	QALD2_tr-59	Norman_Giller	146	17	2301
0	QALD2_tr-59	Chubby_Carrier	28	19	1769
0	QALD2_tr-59	Jonah_(comics)	26	8	1966
0	QALD2_tr-61	Nathia_Gali	50	39	11753
0	QALD2_tr-61	Silberzacken	13	1	540
0	QALD2_tr-61	1934_Nanga_Parbat_Climbing_Disaster	13	0	1410
0	QALD2_tr-61	Mount_Batu	7	7	2011
0	QALD2_tr-61	List_of_Himalayan_topics	155	1	6455
0	QALD2_tr-61	Raikot_Bridge	6	0	1122
0	QALD2_tr-61	Mountain	147	6555	855643
0	QALD2_tr-61	Janusz_Majer	28	3	1092
0	QALD2_tr-61	Willy_Merkl	13	3	2024
0	QALD2_tr-61	Laila_Peak_(Rupal_Valley)	15	7	1263
0	QALD2_tr-61	Rupal	14	5	2451
0	QALD2_tr-61	Radek_Jaroš	26	5	2147
0	QALD2_tr-61	The_Brothers_(Olympic_Mountains)	15	8	2768
0	QALD2_tr-61	Eight-thousander	147	214	212035
0	QALD2_tr-61	Carlos_Soria_Fontán	23	6	2388
0	QALD2_tr-61	Great_Himalaya_Trail	34	6	11993
0	QALD2_tr-61	List_of_mountain_ranges_of_Pakistan	37	18	13073
0	QALD2_tr-61	Davo_Karničar	32	13	5039
0	QALD2_tr-61	Bogićevica	36	13	239
0	QALD2_tr-61	Wojciech_Kurtyka	96	17	6756
0	QALD2_tr-61	Terrorist_incidents_in_Pakistan_in_2013	42	8	5526
0	QALD2_tr-61	Pakistan_International_Airlines_Flight_404	18	6	14726
0	QALD2_tr-61	Mummery_tent	22	4	1112
0	QALD2_tr-61	Chongra_Peak	14	6	920
0	QALD2_tr-61	List_of_Austrian_mountain_climbers	49	8	834
0	QALD2_tr-61	Rupal_Peak	14	7	1412
0	QALD2_tr-61	Iván_Vallejo	38	12	840
0	QALD2_tr-61	Ryszard_Pawłowski	49	8	1742
0	QALD2_tr-61	Astore_Valley	17	25	4378
0	QALD2_tr-61	Abi_Gamin	23	8	2914
0	QALD2_tr-61	Nanga_Parbat	120	211	174930
0	QALD2_tr-61	Anna_Czerwińska	45	9	2970
0	QALD2_tr-61	Go_Mi-young	13	8	2374
0	QALD2_tr-61	Carlos_Carsolio	61	18	8261
0	QALD2_tr-61	Alan_Hinkes	39	18	8851
0	QALD2_tr-61	Hassan_Sadpara	23	9	2496
0	QALD2_tr-61	Korab_III	5	2	481
0	QALD2_tr-61	Forestry_in_Pakistan	114	18	21174
0	QALD2_tr-61	Rupal_Valley	19	11	1944
0	QALD2_tr-61	Granatspitze	16	2	668
0	QALD2_tr-61	Vince_Anderson	13	4	1524
0	QALD2_tr-61	Jundallah_(Pakistan)	27	31	18838
0	QALD2_tr-61	Veikka_Gustafsson	36	12	7543
0	QALD2_tr-61	2013_Nanga_Parbat_massacre	93	15	16272
0	QALD2_tr-61	Ganalo_Peak	11	2	556
0	QALD2_tr-61	Billwiseite	18	2	706
0	QALD2_tr-61	Ice_field	73	104	12927
2	QALD2_tr-61	Cho_Oyu	67	206	78604
0	QALD2_tr-61	Zsolt_Erőss	49	8	3659
0	QALD2_tr-61	Karl_Unterkircher	23	8	3676
0	QALD2_tr-61	Reinhold_Messner	163	135	166428
0	QALD2_tr-61	Günther_Messner	13	7	5841
0	QALD2_tr-61	Pizzo_Carbonara	11	4	1296
0	QALD2_tr-61	List_of_ski_descents_of_Eight-Thousanders	140	5	9452
0	QALD2_tr-61	Tarashing	11	5	634
0	QALD2_tr-61	Fairy_Meadows	33	19	16472
0	QALD2_tr-61	Tourism_in_Gilgit-Baltistan	36	5	1041
0	QALD2_tr-61	Eduard_Koblmueller	31	4	874
0	QALD2_tr-61	Geology_of_the_Himalaya	110	36	40909
0	QALD2_tr-61	Ansoo_Lake	18	8	10972
0	QALD2_tr-61	Geography_of_Gilgit-Baltistan	159	12	2346
0	QALD2_tr-61	Kinga_Baranowska	28	7	4588
0	QALD2_tr-61	Machulo_La	15	1	237
0	QALD2_tr-61	Albert_F._Mummery	37	31	5589
0	QALD2_tr-61	Line_parent	5	70	12312
0	QALD2_tr-61	Rupal_Glacier	8	9	877
0	QALD2_tr-61	Shaigiri	22	6	906
0	QALD2_tr-61	Maja_e_Shënikut	6	7	82
0	QALD2_tr-61	Rupal_River	13	5	930
0	QALD2_tr-61	Himalayas	174	4666	634779
0	QALD2_tr-61	List_of_deaths_on_eight-thousanders	119	21	123072
0	QALD2_tr-61	Massif	164	643	67444
0	QALD2_tr-61	Leila_Esfandyari	14	5	3976
0	QALD2_tr-61	Peter_Habeler	20	29	15536
0	QALD2_tr-61	List_of_Ultras_of_the_Western_Himalayas	97	28	3615
0	QALD2_tr-61	Canyon	294	1375	152035
0	QALD2_tr-61	Nanga_Parbat_Mountain_(Canada)	13	3	393
0	QALD2_tr-61	List_of_mountains_of_Alberta	294	300	15001
0	QALD2_tr-61	Carlos_Buhler	55	17	2048
0	QALD2_tr-61	List_of_mountains_in_Pakistan	272	123	55338
0	QALD2_tr-61	Khilanmarg	6	1	2239
0	QALD2_tr-61	Nanga_Parbat_(film)	24	10	12193
0	QALD2_tr-61	Indus_River_Gorge_through_the_Himalaya	5	1	1964
0	QALD2_tr-61	Cliff	388	878	93561
0	QALD2_tr-61	List_of_highest_mountains	227	200	655837
0	QALD2_tr-61	Massenerhebung_effect	11	7	2253
0	QALD2_tr-61	Iñaki_Ochoa_de_Olza	56	14	4896
0	QALD2_tr-61	List_of_Himalayan_peaks_and_passes	96	4	49614
0	QALD2_tr-61	Dena	23	15	8555
0	QALD2_tr-61	Markus_Kronthaler	28	5	2013
0	QALD2_tr-61	Appalachian_temperate_rainforest	45	8	8893
0	QALD2_tr-61	Annapurna	91	263	257820
0	QALD2_tr-61	Hermann_Buhl	37	43	15379
0	QALD2_tr-61	Rakhiot_Peak	15	6	1465
0	QALD2_tr-61	Miranjani	20	8	3663
0	QALD2_tr-61	Burji_La	17	2	654
0	QALD2_tr-61	Battert	13	6	931
0	QALD2_tr-61	List_of_Ultras_of_the_Eastern_Himalayas	74	20	3379
0	QALD2_tr-61	Piolet_d'Or	81	28	7285
0	QALD2_tr-61	Amir_Mehdi	21	5	5821
0	QALD2_tr-62	Kaleidica	20	0	232
0	QALD2_tr-62	List_of_Governors_of_Espírito_Santo	56	26	336
0	QALD2_tr-62	Young_Global_Leaders	35	119	7027
0	QALD2_tr-62	Mongolian_Wikipedia	16	3	6580
0	QALD2_tr-62	Communauté_de_communes_du_Plateau_de_Gentioux	18	5	26
0	QALD2_tr-62	Zack_Friedman	23	0	920
0	QALD2_tr-62	Communauté_de_communes_du_Canton_de_Fauquembergues	26	14	28
0	QALD2_tr-62	Serbian_Wikipedia	61	8	9345
0	QALD2_tr-62	Communauté_de_communes_Bourganeuf_et_Royère-de-Vassivière	31	12	60
0	QALD2_tr-62	Gollum_browser	16	2	7133
0	QALD2_tr-62	Communauté_de_communes_du_Sud_Arrageois	30	17	56
0	QALD2_tr-62	Indonesian_Wikipedia	44	10	9605
0	QALD2_tr-62	Plympton,_Inc.	15	6	1169
0	QALD2_tr-62	WikiScanner	94	25	15159
0	QALD2_tr-62	Welsh_Wikipedia	16	9	7535
0	QALD2_tr-62	Communauté_de_communes_du_Pays_Neufchâtelois	33	6	28
0	QALD2_tr-62	Participatory_culture	43	31	29146
0	QALD2_tr-62	Communauté_de_communes_Artois-Lys	30	15	46
0	QALD2_tr-62	UBY-LMF	11	5	1494
0	QALD2_tr-62	Fairfax_County_Economic_Development_Authority	59	5	1935
0	QALD2_tr-62	Waray_Wikipedia	22	12	14439
0	QALD2_tr-62	George_Mason_University's_historical_hoaxes	33	8	1302
0	QALD2_tr-62	Dash!_Yonkuro	42	15	11957
0	QALD2_tr-62	Communauté_de_communes_du_Pays_de_Boussac	23	11	39
0	QALD2_tr-62	Ossetian_Wikipedia	10	2	5779
0	QALD2_tr-62	Reliability_of_Wikipedia	346	71	178699
0	QALD2_tr-62	Wiki_markup	19	75	97481
0	QALD2_tr-62	Kitashirakawa-no-miya	11	8	797
0	QALD2_tr-62	Shō_Aikawa_(screenwriter)	36	45	3859
0	QALD2_tr-62	ASCII_art	159	218	170975
0	QALD2_tr-62	Quo_(magazine)	14	7	4885
0	QALD2_tr-62	Wikiracing	9	5	3829
0	QALD2_tr-62	Chuvash_Wikipedia	22	7	6983
0	QALD2_tr-62	Afrikaans_Wikipedia	21	11	15986
0	QALD2_tr-62	Alfred_(software)	14	6	6610
0	QALD2_tr-62	Most_Awesomest_Thing_Ever	5	0	580
0	QALD2_tr-62	Platinum_Dunes	57	76	35472
0	QALD2_tr-62	Communauté_d'agglomération_Bourges_Plus	23	13	103
0	QALD2_tr-62	Communauté_de_communes_de_l'Hesdinois	36	23	89
0	QALD2_tr-62	Flat_Classroom_Project	39	0	1881
0	QALD2_tr-62	Arbitration_Committee	26	28	19412
0	QALD2_tr-62	Punjabipedia	7	1	1190
0	QALD2_tr-62	2009_National_Artist_of_the_Philippines_controversy	75	4	2190
0	QALD2_tr-62	Directmedia_Publishing	24	8	1888
0	QALD2_tr-62	Editing	50	2968	123975
0	QALD2_tr-62	Fluid_(web_browser)	26	9	18436
0	QALD2_tr-62	List_of_animated_television_series	24	264	197150
0	QALD2_tr-62	BabelNet	57	10	7556
0	QALD2_tr-62	U.S._Congressional_staff_edits_to_Wikipedia	41	17	9166
0	QALD2_tr-62	Communauté_de_communes_du_Haut_Pays_Marchois	23	8	90
0	QALD2_tr-62	The_Wikipedia_Revolution	31	28	6057
0	QALD2_tr-62	Wikipedia_–_The_Missing_Manual	14	19	2725
0	QALD2_tr-62	Communauté_de_communes_de_la_Région_de_Bapaume	34	14	46
0	QALD2_tr-62	Armenian_Wikipedia	25	2	9700
0	QALD2_tr-62	Communauté_de_communes_C.I.A.T.E._du_Pays_Creuse-Thaurion-Gartempe	37	18	102
0	QALD2_tr-62	Mickopedia	13	0	697
0	QALD2_tr-62	CongressEdits	29	0	4132
0	QALD2_tr-62	The_Innovators:_How_a_Group_of_Inventors,_Hackers,_Geniuses,_and_Geeks_Created_the_Digital_Revolution	50	8	10118
0	QALD2_tr-62	Communauté_de_communes_du_Petit_Caux	28	4	71
0	QALD2_tr-62	Attached_organization	14	4	693
0	QALD2_tr-62	Zero-rating	33	8	34997
0	QALD2_tr-62	Latvian_Wikipedia	57	7	7281
0	QALD2_tr-62	Communauté_de_communes_du_Pays_Sostranien	20	6	43
0	QALD2_tr-62	Bigipedia	92	17	89552
0	QALD2_tr-62	List_of_Wikimedia_chapters	48	49	13040
0	QALD2_tr-62	Knowledge_Vault	7	3	36114
0	QALD2_tr-62	Taghreedat	72	1	1074
0	QALD2_tr-62	Vietnamese_Wikipedia	27	11	10792
0	QALD2_tr-62	Helion_(publisher)	19	5	1247
0	QALD2_tr-62	Seedfeeder	43	2	123984
0	QALD2_tr-62	Bobbie_Vaile	30	6	1093
0	QALD2_tr-62	Communauté_de_communes_Caux_vallée_de_Seine	59	2	51
0	QALD2_tr-62	Ideas_(radio_show)	23	55	6857
0	QALD2_tr-62	Wikidumper.org	6	2	907
0	QALD2_tr-62	Sicilian_Wikipedia	10	1	5868
0	QALD2_tr-62	Communauté_de_communes_du_Canton_de_Fruges_et_environs	34	23	51
0	QALD2_tr-62	Alemannic_Wikipedia	29	3	6617
0	QALD2_tr-62	Basque_Wikipedia	15	8	7936
0	QALD2_tr-62	Chechen_Wikipedia	7	2	6429
0	QALD2_tr-62	Irish_language_Wikipedia	11	11	5906
0	QALD2_tr-62	Mihran_Hakobyan	25	1	906
0	QALD2_tr-62	Bosnian_Wikipedia	11	7	6726
0	QALD2_tr-62	Vikidia	31	1	3383
0	QALD2_tr-62	WikiBhasha	16	3	859
0	QALD2_tr-62	Cebuano_Wikipedia	16	9	19720
0	QALD2_tr-62	Order_of_Maternal_Glory	18	6	15370
0	QALD2_tr-62	Jar'Edo_Wens_hoax	10	4	1495
0	QALD2_tr-62	Detatoko_Princess	26	19	10225
0	QALD2_tr-62	Communauté_de_communes_du_Pays_Dunois	22	13	60
0	QALD2_tr-62	Italian_Wikipedia	55	143	18179
0	QALD2_tr-62	Global_Database_of_Events,_Language,_and_Tone	26	12	5167
0	QALD2_tr-62	Catalan_Wikipedia	36	27	10710
0	QALD2_tr-62	User-generated_content	113	500	121504
0	QALD2_tr-62	List_of_surnames_in_Ukraine	324	6	26180
0	QALD2_tr-62	Czech_Wikipedia	15	21	10175
0	QALD2_tr-62	Xkcd	121	97	165026
0	QALD2_tr-62	Military_Academy_of_Modena	69	53	3961
0	QALD2_tr-62	Image_map	39	63	56220
0	QALD2_tr-62	Communauté_de_communes_Aubusson-Felletin	27	7	74
0	QALD2_tr-62	Otto_Volger	27	4	668
0	QALD2_tr-63	Rajesh_Jolly	172	22	3124
0	QALD2_tr-63	Ben_Affleck	383	916	2243603
0	QALD2_tr-63	Mark_Strange	42	8	2375
0	QALD2_tr-63	Batman_franchise_media	424	39	174893
0	QALD2_tr-63	Sean_Donnellan	30	21	2868
0	QALD2_tr-63	List_of_DC_Extended_Universe_film_actors	106	4	22156
0	QALD2_tr-63	Michael_Pataki	89	72	26553
2	QALD2_tr-63	Colin_McFarlane	61	73	34631
0	QALD2_tr-63	DC_Extended_Universe	199	60	960783
0	QALD2_tr-63	Roger_Griffiths	19	25	5983
0	QALD2_tr-63	Supporting_actor	16	201	18538
2	QALD2_tr-63	Dominic_Burgess	28	9	4512
0	QALD2_tr-63	Danny_Jacobs_(actor)	73	41	27801
0	QALD2_tr-63	Die_ProSieben_Märchenstunde	161	25	401
0	QALD2_tr-63	Larry_Storch	150	154	100701
2	QALD2_tr-63	Gus_Lewis	18	7	23927
0	QALD2_tr-63	In_the_Bleak_Midwinter_(film)	51	32	9462
0	QALD2_tr-63	The_Dark_Knight_Trilogy	117	62	715217
0	QALD2_tr-63	The_Batman_vs._Dracula	78	54	64096
0	QALD2_tr-63	The_Dark_Knight_(film)	386	873	1338923
2	QALD2_tr-63	Andrew_Pleavin	58	16	14055
0	QALD2_tr-63	Henry_Cavill	97	129	1685528
0	QALD2_tr-63	Fight_Batman_Fight!	24	3	2534
0	QALD2_tr-63	Batman_and_Robin_(serial)	54	73	54540
0	QALD2_tr-63	All_the_Best:_Fun_Begins	36	54	34130
0	QALD2_tr-63	A_Pup_Named_Scooby-Doo	83	130	65851
0	QALD2_tr-63	Rutger_Hauer	100	385	296331
0	QALD2_tr-63	Richard_Brake	86	42	119168
0	QALD2_tr-63	Warner_Premiere	98	96	10499
0	QALD2_tr-63	Diedrich_Bader	173	234	149513
0	QALD2_tr-63	Dee_Bradley_Baker	431	438	238087
0	QALD2_tr-63	Maging_Sino_Ka_Man:_Ang_Pagbabalik	47	35	5778
0	QALD2_tr-63	Jon_Polito	192	163	74020
0	QALD2_tr-63	Tim_Booth	62	69	46497
0	QALD2_tr-63	Uday_Sabnis	75	12	4591
0	QALD2_tr-63	Superhero_Movie	111	94	105498
0	QALD2_tr-63	By_Any_Name	17	2	1163
0	QALD2_tr-63	Frank_Gorshin	240	219	105207
0	QALD2_tr-63	Khan_Bonfils	24	9	20945
0	QALD2_tr-63	The_Joker_(The_Dark_Knight)	108	37	219028
0	QALD2_tr-63	Stanley_Ralph_Ross	77	62	6361
0	QALD2_tr-63	Steve_Witting	18	8	3647
0	QALD2_tr-63	Dan_Amboyer	85	8	83507
0	QALD2_tr-63	List_of_Batman:_The_Animated_Series_episodes	175	242	307810
0	QALD2_tr-63	Claudio_Santamaria	73	42	9817
0	QALD2_tr-63	Batman_&_Robin_(film)	204	343	240384
0	QALD2_tr-63	Ken_Watanabe	110	190	322883
0	QALD2_tr-63	List_of_Batman_films_cast_members	346	7	34492
0	QALD2_tr-63	Terry_McMahon	23	4	2048
0	QALD2_tr-63	Life_Begins_at_Eight-Thirty	27	11	2262
0	QALD2_tr-63	Batman_Forever	187	353	432405
0	QALD2_tr-63	List_of_Batman_video_games	169	46	271750
0	QALD2_tr-63	Fred_Tatasciore	542	350	126054
0	QALD2_tr-63	Paul_Pistore	24	7	1434
0	QALD2_tr-63	List_of_former_child_actors_from_Ireland	41	1	300
0	QALD2_tr-63	DC_Universe_Animated_Original_Movies	465	98	2545054
2	QALD2_tr-63	John_Nolan_(British_actor)	39	13	56103
0	QALD2_tr-63	Jon_Foo	49	31	141524
0	QALD2_tr-63	Batman_(1989_film)	299	538	505789
0	QALD2_tr-63	Filming_location	68	286	22476
2	QALD2_tr-63	Christian_Bale	270	648	1598276
0	QALD2_tr-63	Christian_Bale_filmography	143	1	206544
0	QALD2_tr-63	Morgan_Freeman	217	954	1311720
0	QALD2_tr-63	Superman/Batman:_Public_Enemies	125	97	152827
2	QALD2_tr-63	Mark_Boone_Junior	93	92	134489
0	QALD2_tr-63	Adriano_Giannini	30	26	16185
0	QALD2_tr-63	Batman:_Mask_of_the_Phantasm	152	129	210778
0	QALD2_tr-63	The_Dark_Knight_Rises	388	531	1291173
0	QALD2_tr-63	Batman_Legends	35	8	3466
0	QALD2_tr-63	Phantom_2040	75	60	27566
0	QALD2_tr-63	Frankie_Darro	116	104	15449
0	QALD2_tr-63	Alfred_Pennyworth	264	370	241225
0	QALD2_tr-63	Yoram_Yosefsberg	407	1	1062
0	QALD2_tr-63	List_of_Batman_television_series_cast_members	208	1	10243
0	QALD2_tr-63	Masaru_Ikeda	138	41	2302
0	QALD2_tr-63	Batmania	75	4	5490
0	QALD2_tr-63	Batman:_Cacophony	42	18	18787
0	QALD2_tr-63	Jeremy_Theobald	18	4	12616
0	QALD2_tr-63	Batman:_Gotham_Knight	133	140	191480
2	QALD2_tr-63	Liam_Neeson	276	714	1469692
0	QALD2_tr-63	List_of_The_Batman_episodes	146	172	110847
0	QALD2_tr-63	Kevin_Michael_Richardson	395	482	185355
0	QALD2_tr-63	Ernest_Pierce	13	1	424
0	QALD2_tr-63	Mark_Smith_(Gladiator)	27	17	21953
2	QALD2_tr-63	Larry_Holden	15	10	8263
0	QALD2_tr-63	Jack_Gleeson	27	54	554172
0	QALD2_tr-63	Greg_Burson	96	68	33532
0	QALD2_tr-63	Charlie_Schlatter	80	101	65729
0	QALD2_tr-63	List_of_Batman_Beyond_episodes	72	29	94649
0	QALD2_tr-63	Batman_Begins	293	557	796689
0	QALD2_tr-63	Liam_Neeson_filmography	149	0	507397
0	QALD2_tr-63	Emmett_King	58	14	662
0	QALD2_tr-63	Malachi_Throne	87	73	47146
0	QALD2_tr-63	Alyas_Batman_at_Robin	14	3	2373
0	QALD2_tr-63	Terry_McGovern_(actor)	112	67	19174
0	QALD2_tr-63	David_Bedella	55	45	32691
0	QALD2_tr-63	Confessions_of_a_Superhero	23	4	3738
0	QALD2_tr-63	Michael_McKean	272	345	302344
0	QALD2_tr-63	Blood_Wedding_(1981_film)	24	16	3694
0	QALD2_tr-63	Yoshisada_Sakaguchi	97	19	1211
0	QALD2_tr-64	Martin_Roesch	19	3	6498
0	QALD2_tr-64	Chinese_Medical_Doctor_Association	8	1	910
0	QALD2_tr-64	Chalcedon_Foundation	63	21	5138
0	QALD2_tr-64	Clutterers_Anonymous	24	7	4757
0	QALD2_tr-64	XORP	37	14	6587
0	QALD2_tr-64	StarMaker_Interactive	47	2	2340
0	QALD2_tr-64	Superfish	49	12	60689
0	QALD2_tr-64	Internet_Systems_Consortium	48	44	12275
0	QALD2_tr-64	DuraSpace	15	4	2246
0	QALD2_tr-64	Open_Voting_Consortium	15	7	2564
0	QALD2_tr-64	LinkCycle	23	1	455
0	QALD2_tr-64	Scott_Case_(business)	6	4	2516
0	QALD2_tr-64	MetaTV	15	3	2865
0	QALD2_tr-64	Program_Resources_and_Outcome_Management_Information_System	9	1	529
0	QALD2_tr-64	Neal_Blair	32	3	768
0	QALD2_tr-64	Disabled_Children's_Computer_Group	14	2	316
0	QALD2_tr-64	Diabetes_Hands_Foundation	71	7	1806
0	QALD2_tr-64	Harvest_Christian_Fellowship	17	8	4436
0	QALD2_tr-64	Appropedia	39	22	8003
0	QALD2_tr-64	Medecision	13	0	1806
0	QALD2_tr-64	Miller_Puckette	28	25	6576
0	QALD2_tr-64	The_Rebuilding_Alliance	16	11	1051
0	QALD2_tr-64	International_Species_Information_System	32	43	9392
0	QALD2_tr-64	3d6_Games	21	9	1526
0	QALD2_tr-64	Atempo	15	3	3351
0	QALD2_tr-64	Euclid_(computer_program)	9	6	3040
0	QALD2_tr-64	Instabase	11	0	973
0	QALD2_tr-64	Wandera	18	0	2420
0	QALD2_tr-64	Thesaurus_Linguae_Graecae	27	19	4733
0	QALD2_tr-64	Protein_Local_Optimization_Program	9	1	512
0	QALD2_tr-64	BeachWare	6	0	672
0	QALD2_tr-64	Michael_Knox_(software_businessman)	28	3	633
0	QALD2_tr-64	Sudanese_Universities_Information_Network	7	2	371
2	QALD2_tr-64	TeachAIDS	131	47	7651
0	QALD2_tr-64	Replay_Solutions	14	0	1119
0	QALD2_tr-64	Act-On	26	3	9053
0	QALD2_tr-64	Interamerican_Association_for_Environmental_Defense	38	6	1467
0	QALD2_tr-64	JIRA	47	56	224702
0	QALD2_tr-64	Aelita_Software_Corporation	11	3	2088
0	QALD2_tr-64	Bug_Labs	5	5	3829
0	QALD2_tr-64	Zadara_Storage	19	5	8518
0	QALD2_tr-64	Unicode_Consortium	31	62	17158
0	QALD2_tr-64	Konrad_Becker	12	10	2576
0	QALD2_tr-64	ABLEconf	17	0	468
0	QALD2_tr-64	Chris_Larsen	106	8	4759
0	QALD2_tr-64	Mothers_Against_Drunk_Driving	60	173	46835
0	QALD2_tr-64	USens	24	1	828
0	QALD2_tr-64	Center_for_Safe_Energy	15	4	422
0	QALD2_tr-64	Anonymizer_(company)	27	6	23707
0	QALD2_tr-64	OrgSync	14	2	2918
0	QALD2_tr-64	Tucson_Amateur_Packet_Radio	12	11	1624
0	QALD2_tr-64	Falafel_Software	22	2	1218
0	QALD2_tr-64	MindMeister	20	4	9210
0	QALD2_tr-64	MChat!	5	1	308
0	QALD2_tr-64	REVIVAL_Mobile_Management_Suite	11	0	470
0	QALD2_tr-64	California_Digital_Library	18	85	3971
0	QALD2_tr-64	Students_for_a_Democratic_Society	157	407	98804
0	QALD2_tr-64	Proofpoint_Systems,_Inc	32	2	3262
0	QALD2_tr-64	Citrix_Systems	136	298	283876
0	QALD2_tr-64	UrbanSim	28	8	5978
0	QALD2_tr-64	Symbian_Foundation	48	22	15389
0	QALD2_tr-64	SureHarvest	11	1	510
2	QALD2_tr-64	Sleepycat_Software	33	13	11963
0	QALD2_tr-64	Janese_Swanson	43	3	1668
2	QALD2_tr-64	X2Engine	11	2	1598
0	QALD2_tr-64	Stellar_Stone	39	6	24513
0	QALD2_tr-64	TouchWave	34	4	1728
0	QALD2_tr-64	Kelaroo	11	0	417
